Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1861	1873	100	2000	0.51	S15_20180424_060002.wav_1861	GreyGibbon
1	Spectrogram 1	1	3469	3481	100	2000	0.5	S15_20180424_060002.wav_3469	GreyGibbon
2	Spectrogram 1	1	3529	3541	100	2000	0.96	S15_20180424_060002.wav_3529	GreyGibbon
1	Spectrogram 1	1	3847	3859	100	2000	0.51	S15_20180424_060002.wav_3847	GreyGibbon
2	Spectrogram 1	1	4027	4039	100	2000	0.99	S15_20180424_060002.wav_4027	GreyGibbon
3	Spectrogram 1	1	4069	4081	100	2000	1	S15_20180424_060002.wav_4069	GreyGibbon
4	Spectrogram 1	1	4129	4141	100	2000	0.92	S15_20180424_060002.wav_4129	GreyGibbon
5	Spectrogram 1	1	4183	4195	100	2000	0.99	S15_20180424_060002.wav_4183	GreyGibbon
1	Spectrogram 1	1	4255	4267	100	2000	0.82	S15_20180424_060002.wav_4255	GreyGibbon
2	Spectrogram 1	1	4315	4327	100	2000	1	S15_20180424_060002.wav_4315	GreyGibbon
3	Spectrogram 1	1	4375	4387	100	2000	0.51	S15_20180424_060002.wav_4375	GreyGibbon
4	Spectrogram 1	1	4465	4477	100	2000	0.97	S15_20180424_060002.wav_4465	GreyGibbon
5	Spectrogram 1	1	4543	4555	100	2000	0.52	S15_20180424_060002.wav_4543	GreyGibbon
6	Spectrogram 1	1	4621	4633	100	2000	1	S15_20180424_060002.wav_4621	GreyGibbon
1	Spectrogram 1	1	4813	4825	100	2000	0.99	S15_20180424_060002.wav_4813	GreyGibbon
2	Spectrogram 1	1	4915	4927	100	2000	1	S15_20180424_060002.wav_4915	GreyGibbon
3	Spectrogram 1	1	5005	5017	100	2000	1	S15_20180424_060002.wav_5005	GreyGibbon
