Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1177	1189	100	2000	0.91	S13_20180618_060002.wav_1177	GreyGibbon
1	Spectrogram 1	1	1873	1885	100	2000	0.82	S13_20180618_060002.wav_1873	GreyGibbon
2	Spectrogram 1	1	2059	2071	100	2000	0.88	S13_20180618_060002.wav_2059	GreyGibbon
3	Spectrogram 1	1	2089	2101	100	2000	0.68	S13_20180618_060002.wav_2089	GreyGibbon
4	Spectrogram 1	1	2197	2209	100	2000	0.96	S13_20180618_060002.wav_2197	GreyGibbon
5	Spectrogram 1	1	2341	2353	100	2000	0.89	S13_20180618_060002.wav_2341	GreyGibbon
1	Spectrogram 1	1	2605	2617	100	2000	0.94	S13_20180618_060002.wav_2605	GreyGibbon
1	Spectrogram 1	1	3169	3181	100	2000	0.88	S13_20180618_060002.wav_3169	GreyGibbon
1	Spectrogram 1	1	5101	5113	100	2000	0.8	S13_20180618_060002.wav_5101	GreyGibbon
2	Spectrogram 1	1	5119	5131	100	2000	0.91	S13_20180618_060002.wav_5119	GreyGibbon
3	Spectrogram 1	1	5287	5299	100	2000	0.82	S13_20180618_060002.wav_5287	GreyGibbon
1	Spectrogram 1	1	5593	5605	100	2000	0.58	S13_20180618_060002.wav_5593	GreyGibbon
2	Spectrogram 1	1	5605	5617	100	2000	0.97	S13_20180618_060002.wav_5605	GreyGibbon
3	Spectrogram 1	1	5653	5665	100	2000	0.88	S13_20180618_060002.wav_5653	GreyGibbon
4	Spectrogram 1	1	5707	5719	100	2000	0.97	S13_20180618_060002.wav_5707	GreyGibbon
5	Spectrogram 1	1	5953	5965	100	2000	0.95	S13_20180618_060002.wav_5953	GreyGibbon
6	Spectrogram 1	1	6001	6013	100	2000	0.94	S13_20180618_060002.wav_6001	GreyGibbon
1	Spectrogram 1	1	6001	6013	100	2000	0.94	S13_20180618_060002.wav_6001	GreyGibbon
2	Spectrogram 1	1	6061	6073	100	2000	0.75	S13_20180618_060002.wav_6061	GreyGibbon
3	Spectrogram 1	1	6121	6133	100	2000	0.99	S13_20180618_060002.wav_6121	GreyGibbon
4	Spectrogram 1	1	6175	6187	100	2000	0.99	S13_20180618_060002.wav_6175	GreyGibbon
5	Spectrogram 1	1	6313	6325	100	2000	0.73	S13_20180618_060002.wav_6313	GreyGibbon
6	Spectrogram 1	1	6451	6463	100	2000	0.92	S13_20180618_060002.wav_6451	GreyGibbon
