Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1531	1543	100	2000	0.88	S14_20180321_060002.wav_1531	GreyGibbon
2	Spectrogram 1	1	1609	1621	100	2000	1	S14_20180321_060002.wav_1609	GreyGibbon
3	Spectrogram 1	1	1687	1699	100	2000	1	S14_20180321_060002.wav_1687	GreyGibbon
1	Spectrogram 1	1	6601	6613	100	2000	1	S14_20180321_060002.wav_6601	GreyGibbon
2	Spectrogram 1	1	6673	6685	100	2000	0.99	S14_20180321_060002.wav_6673	GreyGibbon
3	Spectrogram 1	1	6727	6739	100	2000	1	S14_20180321_060002.wav_6727	GreyGibbon
4	Spectrogram 1	1	6817	6829	100	2000	1	S14_20180321_060002.wav_6817	GreyGibbon
5	Spectrogram 1	1	6889	6901	100	2000	0.53	S14_20180321_060002.wav_6889	GreyGibbon
6	Spectrogram 1	1	6907	6919	100	2000	1	S14_20180321_060002.wav_6907	GreyGibbon
7	Spectrogram 1	1	7015	7027	100	2000	1	S14_20180321_060002.wav_7015	GreyGibbon
8	Spectrogram 1	1	7141	7153	100	2000	1	S14_20180321_060002.wav_7141	GreyGibbon
