Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	4627	4639	100	2000	0.99	S18_20180312_060002.wav_4627	GreyGibbon
2	Spectrogram 1	1	4663	4675	100	2000	0.99	S18_20180312_060002.wav_4663	GreyGibbon
3	Spectrogram 1	1	4693	4705	100	2000	1	S18_20180312_060002.wav_4693	GreyGibbon
4	Spectrogram 1	1	4735	4747	100	2000	0.95	S18_20180312_060002.wav_4735	GreyGibbon
5	Spectrogram 1	1	4771	4783	100	2000	1	S18_20180312_060002.wav_4771	GreyGibbon
1	Spectrogram 1	1	4807	4819	100	2000	1	S18_20180312_060002.wav_4807	GreyGibbon
2	Spectrogram 1	1	4849	4861	100	2000	1	S18_20180312_060002.wav_4849	GreyGibbon
3	Spectrogram 1	1	4891	4903	100	2000	1	S18_20180312_060002.wav_4891	GreyGibbon
4	Spectrogram 1	1	4933	4945	100	2000	0.97	S18_20180312_060002.wav_4933	GreyGibbon
5	Spectrogram 1	1	4975	4987	100	2000	1	S18_20180312_060002.wav_4975	GreyGibbon
6	Spectrogram 1	1	5023	5035	100	2000	1	S18_20180312_060002.wav_5023	GreyGibbon
7	Spectrogram 1	1	5071	5083	100	2000	0.98	S18_20180312_060002.wav_5071	GreyGibbon
8	Spectrogram 1	1	5125	5137	100	2000	0.96	S18_20180312_060002.wav_5125	GreyGibbon
9	Spectrogram 1	1	5167	5179	100	2000	0.99	S18_20180312_060002.wav_5167	GreyGibbon
10	Spectrogram 1	1	5203	5215	100	2000	1	S18_20180312_060002.wav_5203	GreyGibbon
11	Spectrogram 1	1	5257	5269	100	2000	1	S18_20180312_060002.wav_5257	GreyGibbon
12	Spectrogram 1	1	5323	5335	100	2000	1	S18_20180312_060002.wav_5323	GreyGibbon
