Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	4603	4615	100	2000	0.93	S19_20180406_060002.wav_4603	GreyGibbon
2	Spectrogram 1	1	4657	4669	100	2000	0.78	S19_20180406_060002.wav_4657	GreyGibbon
3	Spectrogram 1	1	4711	4723	100	2000	0.99	S19_20180406_060002.wav_4711	GreyGibbon
1	Spectrogram 1	1	4813	4825	100	2000	0.71	S19_20180406_060002.wav_4813	GreyGibbon
2	Spectrogram 1	1	4855	4867	100	2000	0.87	S19_20180406_060002.wav_4855	GreyGibbon
3	Spectrogram 1	1	4891	4903	100	2000	1	S19_20180406_060002.wav_4891	GreyGibbon
4	Spectrogram 1	1	4915	4927	100	2000	1	S19_20180406_060002.wav_4915	GreyGibbon
5	Spectrogram 1	1	4969	4981	100	2000	1	S19_20180406_060002.wav_4969	GreyGibbon
6	Spectrogram 1	1	5029	5041	100	2000	0.83	S19_20180406_060002.wav_5029	GreyGibbon
7	Spectrogram 1	1	5089	5101	100	2000	0.99	S19_20180406_060002.wav_5089	GreyGibbon
8	Spectrogram 1	1	5155	5167	100	2000	0.99	S19_20180406_060002.wav_5155	GreyGibbon
9	Spectrogram 1	1	5221	5233	100	2000	1	S19_20180406_060002.wav_5221	GreyGibbon
10	Spectrogram 1	1	5275	5287	100	2000	1	S19_20180406_060002.wav_5275	GreyGibbon
11	Spectrogram 1	1	5299	5311	100	2000	1	S19_20180406_060002.wav_5299	GreyGibbon
12	Spectrogram 1	1	5353	5365	100	2000	1	S19_20180406_060002.wav_5353	GreyGibbon
1	Spectrogram 1	1	5413	5425	100	2000	1	S19_20180406_060002.wav_5413	GreyGibbon
2	Spectrogram 1	1	5473	5485	100	2000	1	S19_20180406_060002.wav_5473	GreyGibbon
3	Spectrogram 1	1	5599	5611	100	2000	1	S19_20180406_060002.wav_5599	GreyGibbon
4	Spectrogram 1	1	5671	5683	100	2000	1	S19_20180406_060002.wav_5671	GreyGibbon
