Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	5149	5161	100	2000	0.95	S11_20180327_060002.wav_5149	GreyGibbon
2	Spectrogram 1	1	5191	5203	100	2000	1	S11_20180327_060002.wav_5191	GreyGibbon
3	Spectrogram 1	1	5239	5251	100	2000	1	S11_20180327_060002.wav_5239	GreyGibbon
4	Spectrogram 1	1	5293	5305	100	2000	1	S11_20180327_060002.wav_5293	GreyGibbon
5	Spectrogram 1	1	5359	5371	100	2000	1	S11_20180327_060002.wav_5359	GreyGibbon
1	Spectrogram 1	1	5425	5437	100	2000	1	S11_20180327_060002.wav_5425	GreyGibbon
2	Spectrogram 1	1	5485	5497	100	2000	1	S11_20180327_060002.wav_5485	GreyGibbon
3	Spectrogram 1	1	5557	5569	100	2000	1	S11_20180327_060002.wav_5557	GreyGibbon
4	Spectrogram 1	1	5641	5653	100	2000	1	S11_20180327_060002.wav_5641	GreyGibbon
5	Spectrogram 1	1	5731	5743	100	2000	1	S11_20180327_060002.wav_5731	GreyGibbon
6	Spectrogram 1	1	5851	5863	100	2000	1	S11_20180327_060002.wav_5851	GreyGibbon
7	Spectrogram 1	1	5959	5971	100	2000	1	S11_20180327_060002.wav_5959	GreyGibbon
1	Spectrogram 1	1	6061	6073	100	2000	1	S11_20180327_060002.wav_6061	GreyGibbon
2	Spectrogram 1	1	6193	6205	100	2000	1	S11_20180327_060002.wav_6193	GreyGibbon
3	Spectrogram 1	1	6295	6307	100	2000	1	S11_20180327_060002.wav_6295	GreyGibbon
4	Spectrogram 1	1	6409	6421	100	2000	1	S11_20180327_060002.wav_6409	GreyGibbon
