Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1495	1507	100	2000	1	S20_20180620_060002.wav_1495	GreyGibbon
2	Spectrogram 1	1	1561	1573	100	2000	0.99	S20_20180620_060002.wav_1561	GreyGibbon
3	Spectrogram 1	1	1639	1651	100	2000	1	S20_20180620_060002.wav_1639	GreyGibbon
4	Spectrogram 1	1	1723	1735	100	2000	1	S20_20180620_060002.wav_1723	GreyGibbon
1	Spectrogram 1	1	1813	1825	100	2000	1	S20_20180620_060002.wav_1813	GreyGibbon
2	Spectrogram 1	1	1939	1951	100	2000	1	S20_20180620_060002.wav_1939	GreyGibbon
3	Spectrogram 1	1	2119	2131	100	2000	1	S20_20180620_060002.wav_2119	GreyGibbon
1	Spectrogram 1	1	2443	2455	100	2000	0.53	S20_20180620_060002.wav_2443	GreyGibbon
1	Spectrogram 1	1	3343	3355	100	2000	0.58	S20_20180620_060002.wav_3343	GreyGibbon
1	Spectrogram 1	1	3811	3823	100	2000	0.99	S20_20180620_060002.wav_3811	GreyGibbon
2	Spectrogram 1	1	3865	3877	100	2000	1	S20_20180620_060002.wav_3865	GreyGibbon
3	Spectrogram 1	1	4003	4015	100	2000	1	S20_20180620_060002.wav_4003	GreyGibbon
4	Spectrogram 1	1	4081	4093	100	2000	1	S20_20180620_060002.wav_4081	GreyGibbon
5	Spectrogram 1	1	4189	4201	100	2000	1	S20_20180620_060002.wav_4189	GreyGibbon
1	Spectrogram 1	1	4267	4279	100	2000	1	S20_20180620_060002.wav_4267	GreyGibbon
1	Spectrogram 1	1	7123	7135	100	2000	0.65	S20_20180620_060002.wav_7123	GreyGibbon
