Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	2587	2599	100	2000	0.96	S12_20180306_060002.wav_2587	GreyGibbon
2	Spectrogram 1	1	2617	2629	100	2000	0.98	S12_20180306_060002.wav_2617	GreyGibbon
3	Spectrogram 1	1	2641	2653	100	2000	1	S12_20180306_060002.wav_2641	GreyGibbon
4	Spectrogram 1	1	2683	2695	100	2000	0.65	S12_20180306_060002.wav_2683	GreyGibbon
5	Spectrogram 1	1	2707	2719	100	2000	0.92	S12_20180306_060002.wav_2707	GreyGibbon
6	Spectrogram 1	1	2749	2761	100	2000	0.52	S12_20180306_060002.wav_2749	GreyGibbon
7	Spectrogram 1	1	2767	2779	100	2000	0.99	S12_20180306_060002.wav_2767	GreyGibbon
8	Spectrogram 1	1	2791	2803	100	2000	0.98	S12_20180306_060002.wav_2791	GreyGibbon
9	Spectrogram 1	1	2827	2839	100	2000	1	S12_20180306_060002.wav_2827	GreyGibbon
10	Spectrogram 1	1	2863	2875	100	2000	0.56	S12_20180306_060002.wav_2863	GreyGibbon
11	Spectrogram 1	1	2893	2905	100	2000	1	S12_20180306_060002.wav_2893	GreyGibbon
12	Spectrogram 1	1	2929	2941	100	2000	0.97	S12_20180306_060002.wav_2929	GreyGibbon
13	Spectrogram 1	1	2977	2989	100	2000	0.6	S12_20180306_060002.wav_2977	GreyGibbon
1	Spectrogram 1	1	3007	3019	100	2000	0.87	S12_20180306_060002.wav_3007	GreyGibbon
2	Spectrogram 1	1	3061	3073	100	2000	1	S12_20180306_060002.wav_3061	GreyGibbon
3	Spectrogram 1	1	3133	3145	100	2000	1	S12_20180306_060002.wav_3133	GreyGibbon
4	Spectrogram 1	1	3223	3235	100	2000	0.99	S12_20180306_060002.wav_3223	GreyGibbon
5	Spectrogram 1	1	3319	3331	100	2000	0.98	S12_20180306_060002.wav_3319	GreyGibbon
6	Spectrogram 1	1	3445	3457	100	2000	0.88	S12_20180306_060002.wav_3445	GreyGibbon
7	Spectrogram 1	1	3577	3589	100	2000	1	S12_20180306_060002.wav_3577	GreyGibbon
8	Spectrogram 1	1	3601	3613	100	2000	0.72	S12_20180306_060002.wav_3601	GreyGibbon
1	Spectrogram 1	1	3601	3613	100	2000	0.72	S12_20180306_060002.wav_3601	GreyGibbon
2	Spectrogram 1	1	3631	3643	100	2000	0.99	S12_20180306_060002.wav_3631	GreyGibbon
3	Spectrogram 1	1	3685	3697	100	2000	0.91	S12_20180306_060002.wav_3685	GreyGibbon
1	Spectrogram 1	1	4927	4939	100	2000	0.98	S12_20180306_060002.wav_4927	GreyGibbon
1	Spectrogram 1	1	7099	7111	100	2000	0.58	S12_20180306_060002.wav_7099	GreyGibbon
