Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1951	1963	100	2000	0.91	S15_20180321_060002.wav_1951	GreyGibbon
2	Spectrogram 1	1	2113	2125	100	2000	0.52	S15_20180321_060002.wav_2113	GreyGibbon
3	Spectrogram 1	1	2203	2215	100	2000	0.62	S15_20180321_060002.wav_2203	GreyGibbon
4	Spectrogram 1	1	2245	2257	100	2000	0.58	S15_20180321_060002.wav_2245	GreyGibbon
5	Spectrogram 1	1	2323	2335	100	2000	0.6	S15_20180321_060002.wav_2323	GreyGibbon
6	Spectrogram 1	1	2365	2377	100	2000	0.68	S15_20180321_060002.wav_2365	GreyGibbon
1	Spectrogram 1	1	2575	2587	100	2000	0.71	S15_20180321_060002.wav_2575	GreyGibbon
2	Spectrogram 1	1	2605	2617	100	2000	0.81	S15_20180321_060002.wav_2605	GreyGibbon
3	Spectrogram 1	1	2623	2635	100	2000	0.94	S15_20180321_060002.wav_2623	GreyGibbon
4	Spectrogram 1	1	2665	2677	100	2000	0.64	S15_20180321_060002.wav_2665	GreyGibbon
5	Spectrogram 1	1	2743	2755	100	2000	0.54	S15_20180321_060002.wav_2743	GreyGibbon
6	Spectrogram 1	1	2779	2791	100	2000	0.74	S15_20180321_060002.wav_2779	GreyGibbon
7	Spectrogram 1	1	2809	2821	100	2000	0.69	S15_20180321_060002.wav_2809	GreyGibbon
1	Spectrogram 1	1	3541	3553	100	2000	0.88	S15_20180321_060002.wav_3541	GreyGibbon
2	Spectrogram 1	1	3577	3589	100	2000	0.94	S15_20180321_060002.wav_3577	GreyGibbon
1	Spectrogram 1	1	3613	3625	100	2000	0.82	S15_20180321_060002.wav_3613	GreyGibbon
2	Spectrogram 1	1	3655	3667	100	2000	0.6	S15_20180321_060002.wav_3655	GreyGibbon
3	Spectrogram 1	1	3721	3733	100	2000	0.97	S15_20180321_060002.wav_3721	GreyGibbon
1	Spectrogram 1	1	5719	5731	100	2000	0.73	S15_20180321_060002.wav_5719	GreyGibbon
