Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	2437	2449	100	2000	0.61	S11_20180309_060002.wav_2437	GreyGibbon
2	Spectrogram 1	1	2473	2485	100	2000	0.57	S11_20180309_060002.wav_2473	GreyGibbon
1	Spectrogram 1	1	4411	4423	100	2000	0.97	S11_20180309_060002.wav_4411	GreyGibbon
2	Spectrogram 1	1	4429	4441	100	2000	0.97	S11_20180309_060002.wav_4429	GreyGibbon
3	Spectrogram 1	1	4453	4465	100	2000	1	S11_20180309_060002.wav_4453	GreyGibbon
4	Spectrogram 1	1	4573	4585	100	2000	0.67	S11_20180309_060002.wav_4573	GreyGibbon
5	Spectrogram 1	1	4609	4621	100	2000	0.94	S11_20180309_060002.wav_4609	GreyGibbon
6	Spectrogram 1	1	4783	4795	100	2000	0.98	S11_20180309_060002.wav_4783	GreyGibbon
1	Spectrogram 1	1	4837	4849	100	2000	1	S11_20180309_060002.wav_4837	GreyGibbon
2	Spectrogram 1	1	4897	4909	100	2000	1	S11_20180309_060002.wav_4897	GreyGibbon
3	Spectrogram 1	1	4957	4969	100	2000	0.97	S11_20180309_060002.wav_4957	GreyGibbon
4	Spectrogram 1	1	5029	5041	100	2000	1	S11_20180309_060002.wav_5029	GreyGibbon
5	Spectrogram 1	1	5101	5113	100	2000	1	S11_20180309_060002.wav_5101	GreyGibbon
6	Spectrogram 1	1	5167	5179	100	2000	0.99	S11_20180309_060002.wav_5167	GreyGibbon
7	Spectrogram 1	1	5197	5209	100	2000	0.95	S11_20180309_060002.wav_5197	GreyGibbon
8	Spectrogram 1	1	5233	5245	100	2000	0.99	S11_20180309_060002.wav_5233	GreyGibbon
9	Spectrogram 1	1	5311	5323	100	2000	0.91	S11_20180309_060002.wav_5311	GreyGibbon
10	Spectrogram 1	1	5377	5389	100	2000	1	S11_20180309_060002.wav_5377	GreyGibbon
1	Spectrogram 1	1	5461	5473	100	2000	0.96	S11_20180309_060002.wav_5461	GreyGibbon
2	Spectrogram 1	1	5557	5569	100	2000	0.99	S11_20180309_060002.wav_5557	GreyGibbon
3	Spectrogram 1	1	5629	5641	100	2000	0.99	S11_20180309_060002.wav_5629	GreyGibbon
4	Spectrogram 1	1	5893	5905	100	2000	0.65	S11_20180309_060002.wav_5893	GreyGibbon
5	Spectrogram 1	1	5947	5959	100	2000	1	S11_20180309_060002.wav_5947	GreyGibbon
1	Spectrogram 1	1	6007	6019	100	2000	1	S11_20180309_060002.wav_6007	GreyGibbon
2	Spectrogram 1	1	6067	6079	100	2000	1	S11_20180309_060002.wav_6067	GreyGibbon
