Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	2107	2119	100	2000	0.84	S11_20180219_060002.wav_2107	GreyGibbon
2	Spectrogram 1	1	2191	2203	100	2000	1	S11_20180219_060002.wav_2191	GreyGibbon
3	Spectrogram 1	1	2323	2335	100	2000	0.72	S11_20180219_060002.wav_2323	GreyGibbon
1	Spectrogram 1	1	2683	2695	100	2000	0.98	S11_20180219_060002.wav_2683	GreyGibbon
2	Spectrogram 1	1	2755	2767	100	2000	1	S11_20180219_060002.wav_2755	GreyGibbon
3	Spectrogram 1	1	2815	2827	100	2000	0.99	S11_20180219_060002.wav_2815	GreyGibbon
4	Spectrogram 1	1	2869	2881	100	2000	1	S11_20180219_060002.wav_2869	GreyGibbon
5	Spectrogram 1	1	2935	2947	100	2000	1	S11_20180219_060002.wav_2935	GreyGibbon
6	Spectrogram 1	1	3001	3013	100	2000	0.98	S11_20180219_060002.wav_3001	GreyGibbon
1	Spectrogram 1	1	3007	3019	100	2000	0.98	S11_20180219_060002.wav_3007	GreyGibbon
2	Spectrogram 1	1	3067	3079	100	2000	1	S11_20180219_060002.wav_3067	GreyGibbon
3	Spectrogram 1	1	3169	3181	100	2000	0.76	S11_20180219_060002.wav_3169	GreyGibbon
4	Spectrogram 1	1	3247	3259	100	2000	0.97	S11_20180219_060002.wav_3247	GreyGibbon
5	Spectrogram 1	1	3331	3343	100	2000	1	S11_20180219_060002.wav_3331	GreyGibbon
6	Spectrogram 1	1	3421	3433	100	2000	1	S11_20180219_060002.wav_3421	GreyGibbon
7	Spectrogram 1	1	3493	3505	100	2000	1	S11_20180219_060002.wav_3493	GreyGibbon
8	Spectrogram 1	1	3571	3583	100	2000	1	S11_20180219_060002.wav_3571	GreyGibbon
1	Spectrogram 1	1	3631	3643	100	2000	1	S11_20180219_060002.wav_3631	GreyGibbon
2	Spectrogram 1	1	3685	3697	100	2000	0.92	S11_20180219_060002.wav_3685	GreyGibbon
3	Spectrogram 1	1	3733	3745	100	2000	0.95	S11_20180219_060002.wav_3733	GreyGibbon
4	Spectrogram 1	1	3877	3889	100	2000	0.98	S11_20180219_060002.wav_3877	GreyGibbon
5	Spectrogram 1	1	3949	3961	100	2000	0.99	S11_20180219_060002.wav_3949	GreyGibbon
