Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	5161	5173	100	2000	0.72	S19_20180505_060002.wav_5161	GreyGibbon
2	Spectrogram 1	1	5197	5209	100	2000	0.99	S19_20180505_060002.wav_5197	GreyGibbon
3	Spectrogram 1	1	5299	5311	100	2000	0.99	S19_20180505_060002.wav_5299	GreyGibbon
1	Spectrogram 1	1	5635	5647	100	2000	0.98	S19_20180505_060002.wav_5635	GreyGibbon
2	Spectrogram 1	1	5713	5725	100	2000	0.99	S19_20180505_060002.wav_5713	GreyGibbon
3	Spectrogram 1	1	5779	5791	100	2000	1	S19_20180505_060002.wav_5779	GreyGibbon
4	Spectrogram 1	1	5857	5869	100	2000	0.99	S19_20180505_060002.wav_5857	GreyGibbon
5	Spectrogram 1	1	5881	5893	100	2000	0.99	S19_20180505_060002.wav_5881	GreyGibbon
6	Spectrogram 1	1	5917	5929	100	2000	0.55	S19_20180505_060002.wav_5917	GreyGibbon
7	Spectrogram 1	1	5941	5953	100	2000	0.92	S19_20180505_060002.wav_5941	GreyGibbon
8	Spectrogram 1	1	5977	5989	100	2000	1	S19_20180505_060002.wav_5977	GreyGibbon
1	Spectrogram 1	1	6025	6037	100	2000	1	S19_20180505_060002.wav_6025	GreyGibbon
2	Spectrogram 1	1	6049	6061	100	2000	0.51	S19_20180505_060002.wav_6049	GreyGibbon
3	Spectrogram 1	1	6079	6091	100	2000	1	S19_20180505_060002.wav_6079	GreyGibbon
4	Spectrogram 1	1	6109	6121	100	2000	0.99	S19_20180505_060002.wav_6109	GreyGibbon
5	Spectrogram 1	1	6133	6145	100	2000	0.99	S19_20180505_060002.wav_6133	GreyGibbon
6	Spectrogram 1	1	6175	6187	100	2000	1	S19_20180505_060002.wav_6175	GreyGibbon
7	Spectrogram 1	1	6217	6229	100	2000	0.99	S19_20180505_060002.wav_6217	GreyGibbon
8	Spectrogram 1	1	6247	6259	100	2000	0.54	S19_20180505_060002.wav_6247	GreyGibbon
9	Spectrogram 1	1	6283	6295	100	2000	1	S19_20180505_060002.wav_6283	GreyGibbon
10	Spectrogram 1	1	6337	6349	100	2000	1	S19_20180505_060002.wav_6337	GreyGibbon
11	Spectrogram 1	1	6379	6391	100	2000	0.98	S19_20180505_060002.wav_6379	GreyGibbon
12	Spectrogram 1	1	6397	6409	100	2000	0.8	S19_20180505_060002.wav_6397	GreyGibbon
13	Spectrogram 1	1	6421	6433	100	2000	1	S19_20180505_060002.wav_6421	GreyGibbon
14	Spectrogram 1	1	6433	6445	100	2000	1	S19_20180505_060002.wav_6433	GreyGibbon
15	Spectrogram 1	1	6469	6481	100	2000	1	S19_20180505_060002.wav_6469	GreyGibbon
16	Spectrogram 1	1	6505	6517	100	2000	0.78	S19_20180505_060002.wav_6505	GreyGibbon
17	Spectrogram 1	1	6553	6565	100	2000	1	S19_20180505_060002.wav_6553	GreyGibbon
18	Spectrogram 1	1	6595	6607	100	2000	0.99	S19_20180505_060002.wav_6595	GreyGibbon
19	Spectrogram 1	1	6637	6649	100	2000	0.96	S19_20180505_060002.wav_6637	GreyGibbon
20	Spectrogram 1	1	6703	6715	100	2000	0.75	S19_20180505_060002.wav_6703	GreyGibbon
21	Spectrogram 1	1	6751	6763	100	2000	0.83	S19_20180505_060002.wav_6751	GreyGibbon
22	Spectrogram 1	1	6811	6823	100	2000	1	S19_20180505_060002.wav_6811	GreyGibbon
23	Spectrogram 1	1	6859	6871	100	2000	1	S19_20180505_060002.wav_6859	GreyGibbon
