Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	5203	5215	100	2000	0.97	S13_20180220_060002.wav_5203	GreyGibbon
1	Spectrogram 1	1	5497	5509	100	2000	0.52	S13_20180220_060002.wav_5497	GreyGibbon
2	Spectrogram 1	1	5779	5791	100	2000	0.72	S13_20180220_060002.wav_5779	GreyGibbon
3	Spectrogram 1	1	5809	5821	100	2000	0.72	S13_20180220_060002.wav_5809	GreyGibbon
4	Spectrogram 1	1	5827	5839	100	2000	0.64	S13_20180220_060002.wav_5827	GreyGibbon
5	Spectrogram 1	1	5935	5947	100	2000	0.61	S13_20180220_060002.wav_5935	GreyGibbon
6	Spectrogram 1	1	5953	5965	100	2000	0.85	S13_20180220_060002.wav_5953	GreyGibbon
1	Spectrogram 1	1	6061	6073	100	2000	0.98	S13_20180220_060002.wav_6061	GreyGibbon
2	Spectrogram 1	1	6097	6109	100	2000	1	S13_20180220_060002.wav_6097	GreyGibbon
3	Spectrogram 1	1	6247	6259	100	2000	0.91	S13_20180220_060002.wav_6247	GreyGibbon
4	Spectrogram 1	1	6289	6301	100	2000	0.57	S13_20180220_060002.wav_6289	GreyGibbon
