Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	5917	5929	100	2000	0.99	S11_20180413_060002.wav_5917	GreyGibbon
2	Spectrogram 1	1	5959	5971	100	2000	0.87	S11_20180413_060002.wav_5959	GreyGibbon
1	Spectrogram 1	1	6013	6025	100	2000	0.67	S11_20180413_060002.wav_6013	GreyGibbon
2	Spectrogram 1	1	6079	6091	100	2000	1	S11_20180413_060002.wav_6079	GreyGibbon
3	Spectrogram 1	1	6145	6157	100	2000	1	S11_20180413_060002.wav_6145	GreyGibbon
4	Spectrogram 1	1	6193	6205	100	2000	1	S11_20180413_060002.wav_6193	GreyGibbon
5	Spectrogram 1	1	6277	6289	100	2000	0.98	S11_20180413_060002.wav_6277	GreyGibbon
6	Spectrogram 1	1	6289	6301	100	2000	1	S11_20180413_060002.wav_6289	GreyGibbon
7	Spectrogram 1	1	6331	6343	100	2000	0.81	S11_20180413_060002.wav_6331	GreyGibbon
8	Spectrogram 1	1	6355	6367	100	2000	1	S11_20180413_060002.wav_6355	GreyGibbon
9	Spectrogram 1	1	6379	6391	100	2000	1	S11_20180413_060002.wav_6379	GreyGibbon
10	Spectrogram 1	1	6415	6427	100	2000	1	S11_20180413_060002.wav_6415	GreyGibbon
11	Spectrogram 1	1	6439	6451	100	2000	1	S11_20180413_060002.wav_6439	GreyGibbon
12	Spectrogram 1	1	6469	6481	100	2000	0.71	S11_20180413_060002.wav_6469	GreyGibbon
13	Spectrogram 1	1	6505	6517	100	2000	1	S11_20180413_060002.wav_6505	GreyGibbon
14	Spectrogram 1	1	6529	6541	100	2000	0.99	S11_20180413_060002.wav_6529	GreyGibbon
15	Spectrogram 1	1	6589	6601	100	2000	1	S11_20180413_060002.wav_6589	GreyGibbon
16	Spectrogram 1	1	6625	6637	100	2000	1	S11_20180413_060002.wav_6625	GreyGibbon
17	Spectrogram 1	1	6649	6661	100	2000	0.96	S11_20180413_060002.wav_6649	GreyGibbon
18	Spectrogram 1	1	6691	6703	100	2000	1	S11_20180413_060002.wav_6691	GreyGibbon
19	Spectrogram 1	1	6727	6739	100	2000	1	S11_20180413_060002.wav_6727	GreyGibbon
20	Spectrogram 1	1	6745	6757	100	2000	1	S11_20180413_060002.wav_6745	GreyGibbon
21	Spectrogram 1	1	6805	6817	100	2000	1	S11_20180413_060002.wav_6805	GreyGibbon
22	Spectrogram 1	1	6865	6877	100	2000	0.98	S11_20180413_060002.wav_6865	GreyGibbon
23	Spectrogram 1	1	6919	6931	100	2000	1	S11_20180413_060002.wav_6919	GreyGibbon
24	Spectrogram 1	1	6973	6985	100	2000	1	S11_20180413_060002.wav_6973	GreyGibbon
25	Spectrogram 1	1	7051	7063	100	2000	1	S11_20180413_060002.wav_7051	GreyGibbon
