Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	3379	3391	100	2000	0.87	S16_20180331_060002.wav_3379	GreyGibbon
1	Spectrogram 1	1	5599	5611	100	2000	0.53	S16_20180331_060002.wav_5599	GreyGibbon
2	Spectrogram 1	1	5665	5677	100	2000	0.97	S16_20180331_060002.wav_5665	GreyGibbon
3	Spectrogram 1	1	5725	5737	100	2000	1	S16_20180331_060002.wav_5725	GreyGibbon
4	Spectrogram 1	1	5905	5917	100	2000	0.98	S16_20180331_060002.wav_5905	GreyGibbon
5	Spectrogram 1	1	5929	5941	100	2000	1	S16_20180331_060002.wav_5929	GreyGibbon
6	Spectrogram 1	1	5971	5983	100	2000	0.94	S16_20180331_060002.wav_5971	GreyGibbon
7	Spectrogram 1	1	5989	6001	100	2000	0.99	S16_20180331_060002.wav_5989	GreyGibbon
1	Spectrogram 1	1	6031	6043	100	2000	0.99	S16_20180331_060002.wav_6031	GreyGibbon
2	Spectrogram 1	1	6085	6097	100	2000	0.98	S16_20180331_060002.wav_6085	GreyGibbon
3	Spectrogram 1	1	6121	6133	100	2000	0.99	S16_20180331_060002.wav_6121	GreyGibbon
4	Spectrogram 1	1	6181	6193	100	2000	0.95	S16_20180331_060002.wav_6181	GreyGibbon
5	Spectrogram 1	1	6229	6241	100	2000	1	S16_20180331_060002.wav_6229	GreyGibbon
6	Spectrogram 1	1	6265	6277	100	2000	1	S16_20180331_060002.wav_6265	GreyGibbon
7	Spectrogram 1	1	6349	6361	100	2000	1	S16_20180331_060002.wav_6349	GreyGibbon
8	Spectrogram 1	1	6397	6409	100	2000	0.99	S16_20180331_060002.wav_6397	GreyGibbon
9	Spectrogram 1	1	6433	6445	100	2000	0.88	S16_20180331_060002.wav_6433	GreyGibbon
10	Spectrogram 1	1	6499	6511	100	2000	0.92	S16_20180331_060002.wav_6499	GreyGibbon
11	Spectrogram 1	1	6565	6577	100	2000	0.94	S16_20180331_060002.wav_6565	GreyGibbon
12	Spectrogram 1	1	6655	6667	100	2000	0.94	S16_20180331_060002.wav_6655	GreyGibbon
13	Spectrogram 1	1	6781	6793	100	2000	1	S16_20180331_060002.wav_6781	GreyGibbon
14	Spectrogram 1	1	6895	6907	100	2000	1	S16_20180331_060002.wav_6895	GreyGibbon
15	Spectrogram 1	1	6985	6997	100	2000	0.99	S16_20180331_060002.wav_6985	GreyGibbon
16	Spectrogram 1	1	7063	7075	100	2000	0.99	S16_20180331_060002.wav_7063	GreyGibbon
