Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	4465	4477	100	2000	0.8	S16_20180324_060002.wav_4465	GreyGibbon
2	Spectrogram 1	1	4519	4531	100	2000	0.96	S16_20180324_060002.wav_4519	GreyGibbon
3	Spectrogram 1	1	4603	4615	100	2000	1	S16_20180324_060002.wav_4603	GreyGibbon
4	Spectrogram 1	1	4663	4675	100	2000	0.97	S16_20180324_060002.wav_4663	GreyGibbon
5	Spectrogram 1	1	4723	4735	100	2000	1	S16_20180324_060002.wav_4723	GreyGibbon
1	Spectrogram 1	1	4819	4831	100	2000	0.99	S16_20180324_060002.wav_4819	GreyGibbon
2	Spectrogram 1	1	4873	4885	100	2000	0.6	S16_20180324_060002.wav_4873	GreyGibbon
3	Spectrogram 1	1	4933	4945	100	2000	1	S16_20180324_060002.wav_4933	GreyGibbon
4	Spectrogram 1	1	5053	5065	100	2000	1	S16_20180324_060002.wav_5053	GreyGibbon
5	Spectrogram 1	1	5155	5167	100	2000	0.99	S16_20180324_060002.wav_5155	GreyGibbon
6	Spectrogram 1	1	5245	5257	100	2000	0.99	S16_20180324_060002.wav_5245	GreyGibbon
7	Spectrogram 1	1	5323	5335	100	2000	1	S16_20180324_060002.wav_5323	GreyGibbon
8	Spectrogram 1	1	5377	5389	100	2000	0.67	S16_20180324_060002.wav_5377	GreyGibbon
1	Spectrogram 1	1	5431	5443	100	2000	0.95	S16_20180324_060002.wav_5431	GreyGibbon
2	Spectrogram 1	1	5575	5587	100	2000	0.94	S16_20180324_060002.wav_5575	GreyGibbon
3	Spectrogram 1	1	5653	5665	100	2000	0.52	S16_20180324_060002.wav_5653	GreyGibbon
4	Spectrogram 1	1	5725	5737	100	2000	0.99	S16_20180324_060002.wav_5725	GreyGibbon
5	Spectrogram 1	1	5851	5863	100	2000	1	S16_20180324_060002.wav_5851	GreyGibbon
6	Spectrogram 1	1	5989	6001	100	2000	1	S16_20180324_060002.wav_5989	GreyGibbon
