Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	2767	2779	100	2000	0.6	S18_20180415_060002.wav_2767	GreyGibbon
2	Spectrogram 1	1	2803	2815	100	2000	0.99	S18_20180415_060002.wav_2803	GreyGibbon
3	Spectrogram 1	1	2839	2851	100	2000	0.7	S18_20180415_060002.wav_2839	GreyGibbon
4	Spectrogram 1	1	2869	2881	100	2000	0.99	S18_20180415_060002.wav_2869	GreyGibbon
5	Spectrogram 1	1	2905	2917	100	2000	0.99	S18_20180415_060002.wav_2905	GreyGibbon
6	Spectrogram 1	1	2965	2977	100	2000	0.83	S18_20180415_060002.wav_2965	GreyGibbon
7	Spectrogram 1	1	3001	3013	100	2000	0.98	S18_20180415_060002.wav_3001	GreyGibbon
1	Spectrogram 1	1	3007	3019	100	2000	1	S18_20180415_060002.wav_3007	GreyGibbon
2	Spectrogram 1	1	3055	3067	100	2000	0.79	S18_20180415_060002.wav_3055	GreyGibbon
3	Spectrogram 1	1	3079	3091	100	2000	0.98	S18_20180415_060002.wav_3079	GreyGibbon
4	Spectrogram 1	1	3097	3109	100	2000	0.92	S18_20180415_060002.wav_3097	GreyGibbon
5	Spectrogram 1	1	3151	3163	100	2000	0.99	S18_20180415_060002.wav_3151	GreyGibbon
6	Spectrogram 1	1	3169	3181	100	2000	1	S18_20180415_060002.wav_3169	GreyGibbon
7	Spectrogram 1	1	3217	3229	100	2000	0.8	S18_20180415_060002.wav_3217	GreyGibbon
8	Spectrogram 1	1	3265	3277	100	2000	0.98	S18_20180415_060002.wav_3265	GreyGibbon
9	Spectrogram 1	1	3313	3325	100	2000	0.9	S18_20180415_060002.wav_3313	GreyGibbon
10	Spectrogram 1	1	3367	3379	100	2000	0.77	S18_20180415_060002.wav_3367	GreyGibbon
11	Spectrogram 1	1	3415	3427	100	2000	0.81	S18_20180415_060002.wav_3415	GreyGibbon
12	Spectrogram 1	1	3463	3475	100	2000	0.83	S18_20180415_060002.wav_3463	GreyGibbon
13	Spectrogram 1	1	3523	3535	100	2000	0.99	S18_20180415_060002.wav_3523	GreyGibbon
1	Spectrogram 1	1	3637	3649	100	2000	0.83	S18_20180415_060002.wav_3637	GreyGibbon
1	Spectrogram 1	1	5431	5443	100	2000	0.99	S18_20180415_060002.wav_5431	GreyGibbon
