Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	1123	1135	100	2000	0.87	S18_20180318_060002.wav_1123	GreyGibbon
1	Spectrogram 1	1	2641	2653	100	2000	0.91	S18_20180318_060002.wav_2641	GreyGibbon
2	Spectrogram 1	1	2701	2713	100	2000	0.94	S18_20180318_060002.wav_2701	GreyGibbon
3	Spectrogram 1	1	2761	2773	100	2000	1	S18_20180318_060002.wav_2761	GreyGibbon
4	Spectrogram 1	1	2821	2833	100	2000	0.8	S18_20180318_060002.wav_2821	GreyGibbon
5	Spectrogram 1	1	2887	2899	100	2000	0.96	S18_20180318_060002.wav_2887	GreyGibbon
6	Spectrogram 1	1	2947	2959	100	2000	0.79	S18_20180318_060002.wav_2947	GreyGibbon
1	Spectrogram 1	1	3517	3529	100	2000	0.83	S18_20180318_060002.wav_3517	GreyGibbon
1	Spectrogram 1	1	5341	5353	100	2000	0.68	S18_20180318_060002.wav_5341	GreyGibbon
2	Spectrogram 1	1	5377	5389	100	2000	0.57	S18_20180318_060002.wav_5377	GreyGibbon
3	Spectrogram 1	1	5401	5413	100	2000	0.89	S18_20180318_060002.wav_5401	GreyGibbon
1	Spectrogram 1	1	5401	5413	100	2000	0.89	S18_20180318_060002.wav_5401	GreyGibbon
2	Spectrogram 1	1	5521	5533	100	2000	0.91	S18_20180318_060002.wav_5521	GreyGibbon
3	Spectrogram 1	1	5599	5611	100	2000	0.98	S18_20180318_060002.wav_5599	GreyGibbon
4	Spectrogram 1	1	5641	5653	100	2000	0.99	S18_20180318_060002.wav_5641	GreyGibbon
5	Spectrogram 1	1	5707	5719	100	2000	0.8	S18_20180318_060002.wav_5707	GreyGibbon
1	Spectrogram 1	1	6253	6265	100	2000	1	S18_20180318_060002.wav_6253	GreyGibbon
2	Spectrogram 1	1	6331	6343	100	2000	0.9	S18_20180318_060002.wav_6331	GreyGibbon
