Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	4225	4237	100	2000	0.81	S18_20180405_060002.wav_4225	GreyGibbon
2	Spectrogram 1	1	4321	4333	100	2000	0.98	S18_20180405_060002.wav_4321	GreyGibbon
3	Spectrogram 1	1	4357	4369	100	2000	0.93	S18_20180405_060002.wav_4357	GreyGibbon
4	Spectrogram 1	1	4423	4435	100	2000	0.76	S18_20180405_060002.wav_4423	GreyGibbon
5	Spectrogram 1	1	4459	4471	100	2000	0.99	S18_20180405_060002.wav_4459	GreyGibbon
6	Spectrogram 1	1	4525	4537	100	2000	0.95	S18_20180405_060002.wav_4525	GreyGibbon
7	Spectrogram 1	1	4663	4675	100	2000	0.81	S18_20180405_060002.wav_4663	GreyGibbon
8	Spectrogram 1	1	4699	4711	100	2000	0.97	S18_20180405_060002.wav_4699	GreyGibbon
9	Spectrogram 1	1	4741	4753	100	2000	0.87	S18_20180405_060002.wav_4741	GreyGibbon
10	Spectrogram 1	1	4783	4795	100	2000	0.94	S18_20180405_060002.wav_4783	GreyGibbon
1	Spectrogram 1	1	4831	4843	100	2000	0.73	S18_20180405_060002.wav_4831	GreyGibbon
2	Spectrogram 1	1	4891	4903	100	2000	0.72	S18_20180405_060002.wav_4891	GreyGibbon
3	Spectrogram 1	1	4951	4963	100	2000	0.51	S18_20180405_060002.wav_4951	GreyGibbon
4	Spectrogram 1	1	5011	5023	100	2000	0.97	S18_20180405_060002.wav_5011	GreyGibbon
5	Spectrogram 1	1	5173	5185	100	2000	0.99	S18_20180405_060002.wav_5173	GreyGibbon
6	Spectrogram 1	1	5221	5233	100	2000	0.68	S18_20180405_060002.wav_5221	GreyGibbon
1	Spectrogram 1	1	5749	5761	100	2000	0.57	S18_20180405_060002.wav_5749	GreyGibbon
2	Spectrogram 1	1	5851	5863	100	2000	0.57	S18_20180405_060002.wav_5851	GreyGibbon
1	Spectrogram 1	1	6067	6079	100	2000	0.65	S18_20180405_060002.wav_6067	GreyGibbon
2	Spectrogram 1	1	6409	6421	100	2000	0.57	S18_20180405_060002.wav_6409	GreyGibbon
