Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	5239	5251	100	2000	0.59	S18_20180410_060002.wav_5239	GreyGibbon
2	Spectrogram 1	1	5269	5281	100	2000	0.99	S18_20180410_060002.wav_5269	GreyGibbon
3	Spectrogram 1	1	5299	5311	100	2000	0.99	S18_20180410_060002.wav_5299	GreyGibbon
4	Spectrogram 1	1	5335	5347	100	2000	1	S18_20180410_060002.wav_5335	GreyGibbon
5	Spectrogram 1	1	5371	5383	100	2000	1	S18_20180410_060002.wav_5371	GreyGibbon
6	Spectrogram 1	1	5401	5413	100	2000	1	S18_20180410_060002.wav_5401	GreyGibbon
1	Spectrogram 1	1	5407	5419	100	2000	1	S18_20180410_060002.wav_5407	GreyGibbon
2	Spectrogram 1	1	5449	5461	100	2000	0.98	S18_20180410_060002.wav_5449	GreyGibbon
3	Spectrogram 1	1	5497	5509	100	2000	1	S18_20180410_060002.wav_5497	GreyGibbon
4	Spectrogram 1	1	5527	5539	100	2000	1	S18_20180410_060002.wav_5527	GreyGibbon
5	Spectrogram 1	1	5569	5581	100	2000	1	S18_20180410_060002.wav_5569	GreyGibbon
6	Spectrogram 1	1	5605	5617	100	2000	1	S18_20180410_060002.wav_5605	GreyGibbon
7	Spectrogram 1	1	5653	5665	100	2000	0.97	S18_20180410_060002.wav_5653	GreyGibbon
8	Spectrogram 1	1	5701	5713	100	2000	1	S18_20180410_060002.wav_5701	GreyGibbon
9	Spectrogram 1	1	5761	5773	100	2000	1	S18_20180410_060002.wav_5761	GreyGibbon
10	Spectrogram 1	1	5821	5833	100	2000	1	S18_20180410_060002.wav_5821	GreyGibbon
11	Spectrogram 1	1	5869	5881	100	2000	1	S18_20180410_060002.wav_5869	GreyGibbon
1	Spectrogram 1	1	6343	6355	100	2000	0.54	S18_20180410_060002.wav_6343	GreyGibbon
