Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Probability	Detections	Class
1	Spectrogram 1	1	775	787	100	2000	0.95	S19_20180423_060002.wav_775	GreyGibbon
1	Spectrogram 1	1	4837	4849	100	2000	0.85	S19_20180423_060002.wav_4837	GreyGibbon
2	Spectrogram 1	1	4879	4891	100	2000	1	S19_20180423_060002.wav_4879	GreyGibbon
3	Spectrogram 1	1	4927	4939	100	2000	0.97	S19_20180423_060002.wav_4927	GreyGibbon
4	Spectrogram 1	1	4963	4975	100	2000	1	S19_20180423_060002.wav_4963	GreyGibbon
5	Spectrogram 1	1	5005	5017	100	2000	1	S19_20180423_060002.wav_5005	GreyGibbon
6	Spectrogram 1	1	5035	5047	100	2000	1	S19_20180423_060002.wav_5035	GreyGibbon
7	Spectrogram 1	1	5077	5089	100	2000	1	S19_20180423_060002.wav_5077	GreyGibbon
8	Spectrogram 1	1	5113	5125	100	2000	1	S19_20180423_060002.wav_5113	GreyGibbon
9	Spectrogram 1	1	5155	5167	100	2000	1	S19_20180423_060002.wav_5155	GreyGibbon
10	Spectrogram 1	1	5203	5215	100	2000	1	S19_20180423_060002.wav_5203	GreyGibbon
11	Spectrogram 1	1	5251	5263	100	2000	1	S19_20180423_060002.wav_5251	GreyGibbon
12	Spectrogram 1	1	5305	5317	100	2000	1	S19_20180423_060002.wav_5305	GreyGibbon
13	Spectrogram 1	1	5371	5383	100	2000	1	S19_20180423_060002.wav_5371	GreyGibbon
1	Spectrogram 1	1	5413	5425	100	2000	1	S19_20180423_060002.wav_5413	GreyGibbon
2	Spectrogram 1	1	5473	5485	100	2000	1	S19_20180423_060002.wav_5473	GreyGibbon
3	Spectrogram 1	1	5503	5515	100	2000	0.9	S19_20180423_060002.wav_5503	GreyGibbon
4	Spectrogram 1	1	5551	5563	100	2000	1	S19_20180423_060002.wav_5551	GreyGibbon
5	Spectrogram 1	1	5599	5611	100	2000	1	S19_20180423_060002.wav_5599	GreyGibbon
